Cell line,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,CellLine
SNU-1214,-11623.588522995044,6420.785402711878,-513.9197452595109,386.4765617631484,-1126.0897589296937,-1098.0025307480219,6770.545970913673,798.126269366282,-588.6818551200219,5756.560874169762,Other
SNU-1272,4704.073642838249,-3892.0838459474157,-1864.170525384364,-297.8788442541782,-258.8168807996939,-1413.8914917930979,-14449.655449438073,-9682.46671473955,-1036.8889869316106,-944.4505093783363,Other
SNU-16,-10444.92231330188,14151.448497506752,4518.316202736532,5268.338563757999,-8191.848698328467,-3138.474016960296,4017.4882993571287,-234.60254245092727,-286.2366823106468,-369.9895822266216,Other
SNU-175,-6774.103035346386,4955.498852773216,4994.968743306396,6103.920028749232,-9707.512177256262,-4275.726199798187,13502.017135882374,754.0256266918808,-34.650983454823496,1791.3659781070476,Other
SNU-182,-29175.54234868639,191.13705944279477,-3403.1951680509424,-1150.8146077064898,1037.3923601595297,-637.4308716505716,-3671.887998987357,-1238.8970604748495,99.99552073782147,-1545.7088752721381,Other
SNU-201,-7916.795291408984,-942.9591765982545,-9644.211706249484,-7820.952575001395,10408.05771246866,301.0093412051009,-416.78910813896687,-3943.8080586006195,509.9224735072098,113.83688176651539,Other
SNU-213,24699.659970315144,-4716.640274859263,-1709.3104339257525,-870.3301675019477,860.2446270666859,-1418.215993844349,-3077.2189877466644,-6561.389541839783,-659.501451819129,1789.7502426550857,Other
SNU-216,-13761.275983853062,2210.2439526253743,-155.28674152323345,1359.6267475594543,-2952.1456465280003,-2211.9973068405347,-1941.2126835949182,-3669.3504061184394,-599.0385298036317,-17.585901273327874,Other
SNU-245,9584.164980993519,-8733.25475876802,4294.939118086862,5504.7853495474155,-8749.93113618175,-3526.980749997255,4598.436313139755,-3068.846573756482,-719.7698076972019,2520.5737271293265,Other
SNU-283,24569.586183685034,10032.703896662246,2648.416678480686,2393.2266170109083,-4019.962220660462,-2150.2765212620643,1578.9769684366197,-5814.7947727490755,-1921.8519455314297,9370.319895365488,Other
SNU-308,8732.3402484088,-10345.837561977645,-3216.6487663180696,-2168.1171990183707,2967.7758581716766,1353.7049818147582,2208.5594943484125,2115.0138701347305,-926.5530714881298,4873.169254383547,Other
SNU-324,17927.86247130624,6553.944912939546,681.4351922829261,1375.702549920813,-2619.8521779486227,-3684.2796906372996,12840.510007635983,-3135.9278133282087,-453.0820620773078,1962.5576642274962,Other
SNU-349,-3730.625641432833,-4552.207347412627,-9182.420103783275,-6897.770722703505,8751.357470368139,-976.8288330303844,167.09430559276873,-3982.984616268073,664.4951087899602,-1931.1558840856449,Other
SNU-387,-15764.686041047255,-1442.9142551183786,-9663.106597730062,-7101.503237099704,8847.465402901706,-1620.8248496382628,2972.3724078914574,-4415.506266122838,451.7701680441347,-2536.635228333638,Other
SNU-407,-11818.059485526212,6441.919046045017,1904.3759345445203,2864.259355504044,-4756.1599201644385,-1567.4785418264705,-2180.606964895398,-2560.1511751617954,-1011.3500480829746,3696.5129139766227,Other
MDST8,-13228.470357816932,-1610.7777381619526,-6655.062982326063,-4302.1939039527615,4854.309970329805,-2044.0005707701935,4945.731387765209,-1466.3047101361922,310.7664628783465,-130.65289462370208,Other
ME-1 [Human leukemia],-20163.850776604915,3128.7696638898497,11801.937932012434,12969.892655734164,-20201.364159433502,-6523.385990481231,250.85461025846843,-7968.2188559517135,-434.58658849985164,-6086.920811840869,Other
HEC-251,46526.07846028177,10550.341703360442,2370.262053421526,1469.2627531613032,-1835.0365465732837,-325.077054275756,-129.67365927103742,-643.5126274185642,-165.50488468869733,184.60046118021404,Other
EFM-192A,35519.35410152379,-11227.387674079582,525.0505406029885,683.6566350904552,-438.32022875427384,1911.2921311210575,732.035983700177,6681.911464055644,-106.54245206410069,385.5669909998527,Other
EFO-21,-30780.02523051719,5266.9698989144845,-2656.8214240594357,-998.3237093309989,1183.5774963756623,777.5488403110911,-6219.402894608055,256.89101403627234,-900.8133889673813,1411.999187518877,Other
EFO-27,31055.792742267528,24307.211024448494,102.51162741706949,-890.5482872410437,1017.202941687577,-35.002160129704635,-13671.16122698498,-7453.947610507156,-1232.7219123500558,2627.744112719492,Other
EHEB,-7279.133083504523,-7390.638214138343,15153.174651349242,-4566.102875660993,388.24948348194823,-3058.0146929747716,849.8134409824305,-6879.866255881934,533.9821172769872,-6737.836823581069,Other
EJM,-32831.12204539006,1460.9641340018152,4998.297979792191,1876.1672491481986,506.83478480646335,65996.57451274467,11011.96282193599,-5716.708670913694,-27382.397550363254,-4512.018072691732,Other
EKVX,4555.11958195271,-2254.3316166306427,-6167.380049979249,-4415.076090599524,5527.354688503121,-1096.1084929692618,8838.06177362939,4411.869331208294,1492.0617637672465,-175.6977126866065,Other
EM-2,4546.311607087489,-13482.899436851274,4751.989523510738,6181.125975824492,-8950.321149171219,-2266.954237085888,3690.953360810078,-3939.402668270659,-1111.6332495623692,409.25993872611997,Other
EN,15920.464776193008,19385.582826775186,2219.303537355476,1999.779502433984,-2221.2727278282828,1576.719753939006,4501.802866338072,23269.695725491158,3336.3937922047335,-12441.704632313424,Other
EPLC-272H,26104.836457002417,-1722.9530183915062,-1283.7221447714983,-727.6177590097727,1136.1944524895935,743.5331190282911,-7629.271924843628,1216.7950782964149,347.32527321683204,-4204.643792602729,Other
ES-2,7545.5971964273485,-10044.193675512584,-67.77392371973156,1756.4291075543626,-3277.112003697044,-2356.4299084747304,3590.4769336658783,-419.04881950133927,47.02102461543638,-2076.9988773447444,Other
ESS-1,6631.888965322329,13595.82133587004,-2993.6120157603737,-2712.1795554458145,4040.2981482874015,572.2635916255365,-55.98219139090535,-350.36723732047193,43.663558851950874,-1416.7203505837188,Other
EW-8,26462.387692212378,-16307.654636414029,1855.8736314007913,2657.6396949694,-3852.816285477644,-1004.396327010448,4885.368467522377,-1758.9188372175302,-837.6107514144359,6239.613257900586,Other
EWS-502,-12135.803586716444,-6157.344506979399,-164.97616333933837,1243.1651221318443,-1900.2535157724258,1047.406192269949,-2988.824231668474,4856.9873033484255,-134.89251367975305,1497.9988958119018,Other
EFM-19,7711.3464297339615,-11603.653205043405,4421.531603713635,5748.755353225674,-8263.964612882335,80.05286611449266,-7188.074910551706,10329.688202601032,698.467502075311,-4917.237784931469,Other
EoL-1,-22448.13908701009,-4490.810257858191,9983.677786573402,12051.300899336684,-18742.682818970872,-6286.448621870908,2134.648567754949,-6322.474121166795,-246.39679472526242,-10383.127465255011,Other
FTC-133,-16043.85138924654,-2302.402901968487,-10660.51821846145,-7420.2565925990275,9204.958979503008,-2619.198207610171,6953.923880375061,-336.4740535064782,1140.1586149844693,-3817.3511620757213,Other
FTC-238,2437.4352626605473,-15213.695139600368,-3146.8986418483437,-1515.9138349691557,1958.6872003390051,413.91765462888424,1572.2413363069656,-63.95868784313809,-377.0092135365901,4365.756623504794,Other
FU-OV-1,-1656.3729981304452,-5232.461331009141,1063.7328192601044,2484.9416681611365,-3952.918490909266,660.6473809219011,-6978.450214679092,7396.509288396658,233.10257953191245,-5622.49939385573,Other
FaDu,-9017.468927594862,-5981.181049785759,-1013.9696780576279,779.5554306832462,-1752.8509138983202,-243.15686019473412,1891.0069732641973,5315.987037274721,-197.4543970698361,2185.635453103807,Other
Fu97,-17881.155787019237,15489.763854898514,-1384.6335812674788,-1142.532023314752,1151.9831029912173,1282.603711205743,-4393.150577107009,-154.31829360597524,-1487.4687486312691,7167.625860427106,Other
G-292 clone A141B1,-34943.79236162537,-383.7846446822926,-9262.657239130673,-6347.580271814482,7852.482511717878,-470.3803245566762,-4883.286387002186,-2.245799875312466,668.8554242310399,-1557.8200275054025,Other
G-361,-13894.167512443693,16369.621793564702,182.94921558528006,364.0222734790723,-644.5666158848217,1275.6783928514085,-784.719087207373,4820.436172199545,-687.4750001760415,7941.638157206891,Other
G-401,-19988.36666064989,14875.839342372761,839.1460103761679,1433.866091168139,-2747.357603248872,-449.8408441863641,-1381.8526809632233,612.5221293266835,-694.4576892520503,4719.798331672335,Other
G-402,1830.0555326008862,-14498.358719163729,-3048.4310313668984,-1004.3096987057811,-62.68969318826724,-1733.1338429144887,-5904.301686611396,-1867.1182297855125,1215.0680405752705,-7257.070901082075,Other
GA-10,-4975.494532906674,-16513.679622981217,10240.77255463849,4408.595562394239,-8627.678704787744,-1883.6209720525,2570.1359311898577,371.79483062744765,-205.3418088903813,2547.639148877089,Other
GAMG,-31303.90685465208,-3016.0825611203322,-7824.099552538862,-5316.395153495053,6913.847049480415,1084.4869144530012,-290.58241528195816,2626.6271184284915,-265.4206902220552,3033.056131366748,Other
GB-1,-29226.5552763705,2371.923998551276,-6731.085524412786,-4294.911037988647,4652.864905474916,-924.1570691442644,429.8646295319487,1676.6329884855427,531.0357464518295,1078.868274918598,Other
GCIY,1150.393474118551,20584.3844043342,-3432.3099122018775,-4469.203367040807,8655.780751291843,8770.767206872391,-27649.789895175534,6471.708805075113,-592.428189586267,-497.4036494405402,Other
F-36P,-35131.75025485381,2709.04393022179,7505.200291507542,9211.003051377666,-14050.700206905387,-3533.476801270566,-4305.408145942067,-6728.079842907133,-2090.260013739643,1929.9820653674335,Other
EFE-184,75532.3603937731,37581.27290811227,5274.322924595069,3091.7796413058277,-3063.2981961847877,-1766.1750067756889,3206.111550038976,6695.294740211551,2191.268090508243,-20539.749999226424,Other
ECC12,3267.938408925117,-11798.348988590178,1513.6735827855166,2071.702655957698,-2941.8526926304835,2028.4663253444808,-12158.542545963193,-2319.712522049769,-1696.5932061083279,2456.7378594981096,Other
ECC10,31883.52169943312,-6389.0482714892405,2970.935450143809,2695.6974975506364,-3384.124548672622,942.8710807108275,-3984.696115650947,-1468.6042995746027,-785.4917889170997,3002.771662276809,Other
Caov-4,88080.9856857554,-1686.3812557913027,1421.878871111493,-371.77827850177454,1894.7575551008492,863.3401734153757,-544.1899903204321,-6480.803741214592,-908.7325697234046,69.50988486179719,Other
Capan-1,9420.11747402752,-7646.1019177950775,-30.283614574704874,1107.652894561428,-2019.208674790339,-1241.4139934309915,-1368.613920374653,-2104.095325653552,-840.3530511946983,4515.877294785261,Other
ChaGo-K-1,56922.73344660643,-19402.530393333287,3766.8246553395147,3149.1433124340233,-3720.197746718985,1889.9370214756939,-11956.680318928644,-3797.6244929346676,-1719.524937785446,4259.175047846768,Other
Ci-1,-3644.5636777442814,-11418.98525013024,2462.7339355176746,2983.4824151950816,-4253.702723133388,1092.8615455358754,-5129.328066740943,6244.425266637024,701.7854379924937,-2616.754332810565,Other
D283 Med,-26858.270283360667,-6620.455094360756,7197.8974881522745,8819.33626101061,-14024.02838354747,-3331.9753913175628,-5035.2661102256025,-2584.64784136728,-295.11838263899455,-3284.058942780465,Other
D341 Med,-15881.22289396942,-6815.3886956889755,11232.405924204924,13028.422812350653,-18973.462117272386,-4872.669178420065,-4780.041401196054,-7570.989887795992,-785.2152782846335,-10117.106717176299,Other
DAN-G,25688.12614376698,-29956.04523014732,-4497.55274993434,-2663.050154720713,3490.3228305965317,-287.0377265775394,5034.177179668891,-2320.493460309167,120.78668397296552,2056.8031506038947,Other
DB,-17647.685051071443,12364.660958241673,7653.306832691044,7703.961213398406,-11301.360603130419,868.1816516743805,-4410.351229501981,-2489.9956793135175,1713.5791110895573,4850.254274660176,Other
DBTRG-05MG,1842.5993466198795,1325.1486438465147,-5559.768156273821,-4533.065434287021,5470.814589199344,-1340.6340317722158,516.9868018304039,-8843.277268586478,-3.864514645583882,622.7081031001629,Other
DEL,-19512.47546660097,-10284.626872317518,3267.962030782737,5463.345728689324,-8579.094244201868,-2504.4778357990917,-487.29172327483974,-709.2473402453011,265.589547516987,-5725.384090556346,Other
DK-MG,-20361.458467651635,7341.387013614347,-11261.137522072937,-9540.462923745872,13509.25146365556,1107.8505014376724,-2671.054658310728,-4868.592866319401,871.2060222558588,-1489.639864925396,Other
DM-3,-19658.565340968104,1939.6402320877253,-10875.80116817765,-7960.870851077359,10133.52131708946,-2361.0497034271366,-850.0144346846895,-8126.226749009275,547.1409044262988,-4398.871119100123,Other
DMS 273,-9768.279545889725,20255.192469901936,7386.436132043547,7322.861500424458,-11286.630283091676,-2807.671167537735,4693.844875311711,-1307.33478449238,-1428.9774777925406,8717.365263979791,Other
DMS 454,17452.55795507784,20367.55122533515,1504.6931370301165,-224.10874179884166,679.2348824847486,3362.4372638491095,-7302.755396831963,446.2875484889157,-2095.5689224864045,14060.3595835861,Other
DMS 53,-16278.060065153733,13767.89156618623,-421.2299475601324,-506.7068099023098,1293.5420638592852,3985.9857871090676,-10680.758504412403,5824.505004609556,-1009.4623083204817,7419.897227772779,Other
DMS 79,-15059.129065188836,9681.826623871331,-3103.5914936462586,-2709.419098137522,4278.907016296901,3593.3716086228333,-5999.753643095709,5097.61637035142,-872.806356733695,9631.764940476409,Other
DMS14,-28150.35881629236,9766.483703793378,529.9500411931961,1508.8047144442382,-1899.665283038502,1249.606193358913,-3860.740738894527,3587.753539449592,-890.5131145695531,5809.301545981114,Other
DMS53,-22051.089971061534,11253.19404535873,-1450.380181715479,-1137.064754536338,1698.610302607916,2897.1542527392353,-4045.7358778339617,5746.309124967259,-611.282822149185,9266.506368694363,Other
DND-41,-31465.616004880496,2476.2681228851457,-1732.3758334435504,-507.72644079639144,-1143.8871458169424,-1000.0033528617404,-1897.9314721170952,-1611.2739828787435,341.2332358793197,3985.249922433913,Other
DU145,-14831.474444856345,2488.921143519222,-1399.9326772426557,-58.39063445343583,-579.0255601560472,-443.37633146963964,-2229.267958462661,2203.830851666085,-419.9870330170261,2068.143510147705,Other
DU4475,16288.250051597332,-5240.687624048895,-2035.0906353644775,-1434.4590024517165,2476.897776485014,1534.3197269607326,2528.014666393393,3865.1253688981146,151.82526418384242,3849.9155717523136,Other
DV-90,25878.094176403705,-18994.628523506974,-1125.4416174343835,-137.26378031641715,384.7894363075147,1015.9966726439674,-1905.613107624276,1525.569390796798,-268.9624051137088,1343.9469268243104,Other
Daoy,-14948.741535320314,17161.59571117735,-1609.51511998938,-774.6859988517226,604.6755254091885,-717.8963317612306,2650.475827989384,423.4567281832376,-392.674485114354,5464.107360414165,Other
Daudi,-17031.187281104383,-7861.950777522705,13615.418486383065,4992.665569109557,-9584.300722704183,-2049.451947071198,-3387.5976804983984,-2996.9477763807413,-419.01276765066837,-1653.8728348664945,Other
Detroit 562,52674.82011492035,13352.021298656833,2075.6787379566854,635.8387933421884,137.05700401387023,3415.6436802915323,-13902.41490215447,9541.532307851374,1235.0184837445618,-8863.47269856515,Other
DoHH2,-1275.7955246809538,-16140.029971587459,10067.842456482631,12045.175490834383,-15648.432164538086,-2656.2226064894694,9605.120195153351,-4225.093409309906,3663.579663310412,-3692.7906845372017,Other
EB1,-34790.064662181365,-3545.9967642282404,6819.875429055925,8076.381318066828,-11850.120571128355,1164.1349040287419,1448.9834879366058,-2961.3505371620345,-2359.1502837401617,-1638.6807276688878,Other
EBC-1,-27185.380020823046,13581.08109554786,-3888.998730990929,-2621.0337347180653,2609.3716188020653,77.75296125830924,1707.1860511827592,4685.605552343528,-385.49755952662946,5814.850287612242,Other
EC-GI-10,28548.43651245159,20515.483036674916,4077.8860507309796,3653.484396067381,-4422.4072338700225,-379.9379435198286,-5283.814647628835,3123.377052433331,201.37449862671966,-8688.652082429282,Other
GCT,-18222.461175610526,-6572.409228795429,-2814.4291671458896,-197.78217679315873,-491.4493955488175,-1262.1885905696681,-938.9791473048604,3633.3382993381115,66.54736808370035,-3321.8915186767767,Other
Caov-3,-7100.683560403113,1689.480321559253,-5557.638381333651,-3545.5035825748955,4323.281526448809,-558.3313431416125,-1659.5503008619853,4242.6493320729405,877.429191069023,-5690.38401566102,Other
GDM-1,-2762.9555368846613,-20312.551948881985,5359.697922678573,7050.122236984437,-10789.646830037935,-2016.5288993490237,-2456.1497785136094,-675.1679640034836,-477.82527437027164,843.0167062854596,Other
GMS-10,-18210.984486206773,-811.490951842836,-8310.292667791826,-6661.88462145141,9068.075655120701,1643.4625416857807,-1013.8042392670943,1254.752760473304,713.6296490655886,-78.96571817534539,Other
HCC2279,8507.60676924054,925.0055187484385,-3568.799025415674,-2609.807981797691,3277.1748024460217,42.640266113166895,1425.4713415891554,1675.1242285654764,113.92074177479297,1523.9179332366573,Other
HCC2429,-6506.705980258708,-8399.555471010666,4869.133899719309,6007.017622053649,-8876.446729867543,-798.5937670462216,420.8797472297583,3938.963610686084,18.034837053651334,-738.4359518965805,Other
HCC2450,12329.974255254087,-18917.00643424382,-4896.969005809604,-2782.3295246997627,3932.9558665666273,386.94758955455825,-76.92986968011773,-456.84012312880697,187.41547329987043,-3147.695272365639,Other
HCC2814,-2074.6915084919974,-6774.438446212987,-3722.6827323333255,-2401.442613606485,2996.736862211437,1482.0627235833613,-721.9265841028977,4520.725411928082,-339.3830324642099,648.3856260628706,Other
HCC2935,24330.800870460997,-446.7303049185793,-3795.5687989446324,-3325.70502370155,4988.096792083789,200.26795041730495,15470.276549538126,5590.637344744692,711.169007721203,4383.431027708758,Other
HCC33,-17938.660989412772,16423.405694055837,491.6002894980952,553.2858503836678,-521.0809846765272,2711.545436602243,-7835.825198229562,5402.4200066585745,-725.8949979476768,6715.104143763877,Other
HCC364,-18278.158236182255,-4078.419141047194,-6846.336476141713,-4317.548722367875,4979.983312230704,-1253.169566822732,2789.4313557922383,2867.621847896879,1196.3118760234402,-1803.5625835971011,Other
HCC366,-39918.536619935745,5029.415859933611,-7134.656538573459,-4313.443987843823,5542.375339056904,82.95052232144087,-1674.5070218765416,5421.1815623797065,392.0426055754692,297.40977501311255,Other
HCC38,-21570.008623906157,-1261.2814188326327,-2949.947520027897,-1412.534592292153,1987.4970448067352,1451.5523303443465,-5231.067212037272,1467.2690508245032,-825.4396232029253,7377.427192669049,Other
HCC4006,-3328.519665628268,-11663.319972337149,-6775.094519110482,-4697.703264599957,6129.743299811975,-3.029654457801792,5831.5726655047865,2562.468658302118,1056.9774873137492,579.4082628479227,Other
HCC44,69779.55022851564,53224.9140037123,10223.159684438595,6396.522057461591,-9675.09020832289,-4411.992257618794,9037.223588809486,-6353.614830494301,-1644.6254917360616,12665.182569788634,Other
HCC461,-14800.859169429263,1696.3120386552202,-7193.110183735305,-4915.302787013162,6246.191186704699,-156.50889085961555,-378.45504722044996,4265.940599739689,1500.398267871532,-6307.214420712916,Other
HCC515,5015.477486378782,-22179.42906967387,-651.8303152878788,1449.2659240272062,-2214.114751738784,275.54751072846204,-3781.4932578171383,7517.939575244344,1048.512604795435,-6151.8105531889405,Other
HCC2218,21850.065816465845,-18588.875453847173,5915.02981284965,6849.556222608517,-10128.241918501191,-2217.2882595894107,3706.489719002561,-1140.6549056530512,-115.28604939816394,-1284.1006850537565,Other
HCC70,-2769.213331551938,1514.6506201309355,-5480.8966540469355,-4388.621049751092,6285.040344618267,1398.893052536493,-675.9323873806419,-1176.8835192080815,-786.548779006995,7476.1357064111235,Other
HCC827,-1486.91407363157,-2467.980675790109,-1642.4623914507574,-97.15734445126553,-954.662081547406,-1417.7203594237262,-4204.167077987528,-2044.6559028566885,-274.1932884071889,1581.8053867974766,Other
HCC827 GR5,-2390.9431721295505,-4754.599199225678,624.8449148419772,2538.024363052138,-4672.402524520023,-2972.481577416862,-3800.507532240419,-3522.6033146834525,368.4744824201148,-3229.8859864228784,Other
HCC95,-6595.430274666327,-3748.6367938838926,387.03687785509493,1858.3603711404692,-2928.958286052925,-418.1748278219736,-377.8549378291034,1240.060109689101,-957.4570613279578,3140.83551858575,Other
42-MG-BA,-18146.78528511007,-8059.507224868186,-8679.517856636869,-5868.5878060447,7535.264275942328,-623.3406053521068,4908.403367652073,2012.7337819264812,950.0420578728922,-1576.3176700215033,Other
HCT5,-19163.618768995082,10395.312321732603,431.558374906305,1311.8751450686862,-2201.367973472036,1304.3885918808298,-7402.613870242507,6328.499700116545,-433.6163483272687,2335.2476823129978,Other
HD-MY-Z,-19134.558195519614,-3294.617052306822,-4382.553273420999,-1734.997722936605,1406.2170436651993,-2594.042978323489,4576.464044972407,-839.1247500353304,1102.324810976096,-5005.675123467744,Other
HDLM-2,-25997.577622980603,3556.060694477429,-2468.44102767194,-1886.6722060939696,2221.5774370417694,1219.6530600524193,-2291.750990799931,2353.3847679656305,266.32082033862395,227.30972308688635,Other
HDQ-P1,82821.73674344842,-1995.8832211003523,3826.1413986342714,2844.6427124078054,-3055.901277397441,-1690.258576901756,-3844.827473959273,-12705.950723497654,-1314.485281123523,-302.04684783389,Other
HEC-1-A,-5319.255725449518,8260.977780361993,-3229.7107455413457,-2051.891619439541,2239.1284420330217,-1082.9319714826113,5259.429181941642,1032.8138216220514,225.65618276032248,-1054.059934477147,Other
HEC-1-B,62914.50081372776,-3013.6042047301394,1654.121679838099,698.9789425072059,-881.0764855301134,-279.78241470178983,-4634.408516615792,-8849.975652158992,-2260.368667905918,8188.743098077394,Other
HEC-108,68108.40241174247,12268.933793736942,970.0935256595649,-1162.9608613716684,2365.1497582008105,-993.9266507529852,-5686.718052660545,-25138.089084610234,-3404.8033683589465,4127.49903529994,Other
HEC-151,62680.42918365444,-10942.754840837384,1643.5657013705602,1054.246362338044,-318.719026519752,4235.307585279,-5632.119660637572,20413.14094252024,2070.6926407120177,-6635.557082997567,Other
MDA-PCa-2b,-15667.929812844237,-4193.71042418984,1386.0311484150454,2428.1227387180998,-3348.2971171561508,851.6082386044012,-949.4670058881513,2142.8125874051366,-855.9230688938952,4888.9616738507775,Other
HCC78,5060.5780446544195,2231.008404368078,-2510.4935625070293,-1088.4965668672564,983.5078389711961,-1934.3889307653199,10279.250283841217,2847.3728495175747,1015.7128259987403,-3910.2627939154554,Other
HCC2157,17160.292741268957,-2102.017012381296,2454.5486309448393,3023.206347305655,-4823.897656628339,-1782.1324500085811,-11107.779596403423,-11542.133248623864,-1661.8677353086339,2016.998288860096,Other
HCC2108,-29474.26456937809,1882.4160520969929,-8295.374639796355,-5492.60533605574,6355.566970377613,-1227.0816538487213,-1587.7322182318953,3049.4321572311696,1278.35068341855,-5006.152675367782,Other
HCC202,48343.67369592371,-26574.400854038522,-3744.666914618758,-3408.7706455234784,5904.429420573269,4238.098419391373,-3659.465418675951,7450.850031651539,158.68035024494728,3829.0873472795565,Other
GOS-3,22927.121875778692,876.3779428929626,-5411.463953359345,-5012.1364681939685,7613.916498078564,1750.921086396108,2326.944671382417,1252.802361887403,71.13376747087294,2997.0583597521236,Other
GP2d,-9438.597407048908,-902.0566893037657,741.0362204157834,1980.4016919041335,-3530.840153473413,-1326.6545292872486,-7040.441466313656,-5913.947595385152,-1426.2205644965866,3439.245052875266,Other
GSS,-42657.99070362635,8117.357273390397,6381.271114292382,8199.854722845741,-12406.357232393264,-2947.5465405491273,-1483.015766590098,19.154645213538533,-575.5771983395916,-1304.408432000361,Other
GSU,-1639.4926930174875,-10315.4368508538,4874.942910646356,6608.659651738962,-10682.211467286656,-4052.980739283584,6666.556990407278,-821.2587917998655,-501.1523343974888,388.64310839795235,Other
Granta-519,-14602.674426132267,-5218.776135904841,5045.95607404705,5329.525286197088,-7874.101225287246,6860.024937045709,-2344.813578527082,-4103.160487051801,-768.2525631274408,-2756.260646332461,Other
H4,-15660.01527388505,-2339.000800376024,-4497.507737837952,-2738.7583613270617,2866.2542561277046,-155.00933365555122,5731.690737536352,2474.6995914744543,-569.7692922960059,-1973.4083193804374,Other
HAP1,-54724.73426027462,2852.6034158848083,352.81316178342246,2623.817695051399,-4544.625098137237,187.16577716359745,-2504.22048143441,4199.811302253752,-1071.6896933801597,5286.358361272732,Other
HARA [Human squamous cell lung carcinoma],-13949.509818079883,6575.866653693021,1411.4469559401448,2047.6662562921554,-3271.4925554171596,800.5998072595511,-2137.568026001665,5802.313968878052,-405.5500554526096,4308.102593929927,Other
HBEC3-KT,-37299.7359257172,10451.653932072111,-5529.817034994317,-2274.383447171551,1542.0037687227332,-3978.625028437234,3196.4171018947436,-124.32528616048806,510.8613803429767,-4012.357880540288,Other
HBF/TERT88,-47377.60112959024,7697.621752529485,-4489.74836060123,-2069.2424428771847,1761.2232901934321,-489.17930774414407,-849.1928865226672,1510.4981383844724,-494.41988253260627,4885.7341404593335,Other
HCC-56,46774.97380144693,-15966.863247860303,1811.1554825065343,2022.6645548126742,-2461.486262878264,404.0581900303642,169.82820087559588,4681.030842744395,1094.7123729319396,-6842.01509744997,Other
HCC1143,22193.842144733244,17841.043836308796,-962.5833955414917,-1655.5384641300986,2700.1515740386594,1060.0882951102653,-276.14006601203704,1336.7202308404997,-427.2912621041324,6131.377038103455,Other
HCC1171,5247.285340151314,-9389.983328692271,-6357.102559130851,-4492.886553291071,5968.046567876226,-461.71580786681926,542.576444770822,-2217.374396303548,-59.73050384401583,1839.3402002055172,Other
HCC1187,6165.2127178506125,-14626.07599312394,-106.32076602764964,1384.1397798946728,-1444.2525094016582,1574.2990166606344,-6571.266596168082,6762.677360845422,531.9203473057238,-3611.620209250016,Other
HCC1195,30938.99242337026,-10863.203798356191,-766.8868067688222,-273.21497598607385,8.007118635663709,-2.597253231394756,5508.120036725834,7446.979743563837,474.0911049663864,3405.3084494337954,Other
HCC1359,-28319.321000785676,-1137.6236073665875,-4484.708935965646,-1587.2523771642254,1310.906216347696,-1794.5055220559252,-1397.9516508025129,338.67405910475895,271.34585842606026,-3526.773955312398,Other
HCC1395,-11343.17009012295,-5073.016704277215,-3123.5390477876945,-1109.289289222556,1384.1969688977024,-426.90606177302357,364.8006172154393,2275.2927417581427,228.04392631611992,-2355.8774247513893,Other
HCC1419,19178.11092700297,-12268.706438007395,-1344.6275315121281,-465.23501172715714,1057.376794847522,599.6043579126087,14278.892712411258,7728.473986251707,933.8852815493275,3356.1807853393584,Other
HCC1428,-6159.80328359648,-871.9321836621115,-1656.2211816416125,-531.1985204132728,643.165288632491,2042.655670303335,-2458.518361029156,12693.39478032484,1042.518512591106,-962.9511749464858,Other
HCC1438,-25232.886689245464,-3401.5085980416434,-4983.92057629732,-2479.597008445577,2586.3426906501018,-600.0788312575503,1978.7034857279411,2566.9717300265293,-508.4653054878516,-1360.4679463341326,Other
HCC15,-22529.879497187478,14816.49499175749,-3527.213720428334,-2325.348399978534,2656.0270964219567,1147.9632936612172,-6181.553739300918,4291.166045545336,-450.2300523613028,483.73221360798794,Other
HCC1500,-5218.440027500472,-3507.824942629518,5.2890317646461025,760.8061928943698,-1081.1158388024592,1091.8235653143147,-5530.312351646298,-670.7818754150181,-1363.9951341183364,9777.238302671201,Other
HCC1569,10015.537101126529,-3792.819280789929,-2810.168755545355,-2463.791724488383,4039.186475558962,3173.0114430473213,-7165.390995361088,2110.276786797838,-403.56030393681044,3361.7292521779195,Other
HCC1588,50792.43072927162,-18437.72571391782,2279.4775668453144,3294.7353978865235,-5509.074462989115,-4860.1009592191185,16288.593288057034,-3713.7928796174715,228.2352948874934,-171.79286717518673,Other
HCC1599,-38355.237830944,-2395.108958366534,8870.293925528273,11133.886637068352,-16922.43063243436,-4744.488893095213,1409.52073125995,1461.920973076113,-201.81080959227364,-3610.4554707027764,Other
HCC1806,90600.686749297,-15000.34233174135,5828.924562917154,4638.323863243837,-5365.223144859339,-2281.8585499038895,-13194.227183783667,-25128.7032124769,-4447.813102431431,10491.46628328009,Other
HCC1833,-5751.7907751458915,-2735.364356389412,-1292.2008711892813,-893.458472133405,2316.3796673931984,4914.746785252654,-8535.727460051312,10675.79352809311,379.2311232024551,-463.99841688965716,Other
HCC1937,-49.51738373760145,-11938.814420303675,-4611.187060744432,-2915.957815078729,4266.346801693947,1144.3693185938987,56.871396731810115,461.65535228997373,-669.276439855231,5130.685835211925,Other
