Cell line,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,CellLine
SNU-1197,57065.27878280741,-12372.297560482728,-3960.085404830786,4526.351408375063,-2931.288857744687,-88.29191864293011,-1769.6436137405308,-2717.9544513044993,3438.743089637927,3736.6777713072415,Other
SNU-1214,-11973.925174455038,5980.641593854077,768.9190801743931,6264.417518420027,1370.8980222128023,-5910.563295249694,-1898.431679722056,-654.9795127651516,-750.2004949405642,3458.9997765448957,Other
SNU-1272,4651.545075950046,-3929.6669026084255,-438.43793074028247,-12537.937764009306,-12047.93333567638,1610.8223952058356,6289.791791896447,952.9440363202509,-5549.049335890809,-4032.963813958754,Other
SNU-16,-10541.335110358392,14227.151639916096,10666.385218830977,4609.930754747874,-457.2981037947956,739.4342942574717,875.8470029718904,-1676.145387062278,2449.552164300652,3020.7901425791106,Other
SNU-175,-6866.159646148138,5013.157718440009,12476.749861449178,13872.918664395107,1944.3123485648857,-2041.110326027758,-2776.521088424434,360.40775486407955,-1180.4275048116147,-1157.3600991068542,Other
SNU-182,-29248.130443491307,72.91284884095028,-2687.210721386391,-3227.6215860759385,-1728.2718718456235,1474.3963494451752,-2507.466013448152,963.6264490778177,-724.3744803854,-1908.6085724557433,Other
SNU-201,-7931.82576257577,-1181.8156022828216,-15653.688200079814,-50.69131409629441,-3517.809232858696,-657.1208701544034,-1548.5028574622445,6494.507467305207,2604.5142381641344,-2499.674629403551,Other
SNU-213,24573.584679987303,-4883.678298173493,-1794.8953897207984,-2009.412129624354,-7737.727655459039,-1332.2689869242279,2621.2927733792358,1557.2941242490103,-1441.109639056341,7217.670890798405,Other
SNU-216,-13889.894308321127,2129.244728984722,2881.769052609627,-967.1650284470444,-4699.338155568608,572.1423435732622,-1289.037643569587,-1053.5208817324997,4097.809222033578,5714.131736102078,Other
SNU-245,9508.64694305437,-8670.532255509537,11270.071185655972,5518.1009497599025,-3360.9789684405005,-1880.3679753489118,2828.4299425292584,-4987.436206277319,-1717.162650524629,4386.619187558034,Other
SNU-283,24517.005010112403,10107.092514166809,5243.038231664213,2440.5313845613737,-6312.613079734177,-9225.256843816918,1684.4503120501554,-1936.8915297429442,-4904.740489817821,4203.972781805601,Other
SNU-308,8530.874098669057,-10616.479048459529,-4718.005361969976,1356.7751407611,2304.4076080950426,-4775.601834805601,-1928.4793921979951,-7957.425514080018,2814.0824394370584,-1764.3945227887687,Other
SNU-324,17832.372757537574,6506.545189863957,2740.5812968282735,13620.220116080984,-2339.8106067626036,-1594.3082842018578,1153.353742098528,-7310.350838092071,-1754.2051911761776,8029.2091936448505,Other
SNU-349,-3781.162536019174,-4814.127302021843,-13150.005704205625,996.0325207970603,-3306.7072986984167,1641.7301735947628,2699.4261658160626,3133.2093165063243,-8585.50580714192,-6908.551513974899,Other
SNU-387,-15815.64541947544,-1674.513566873017,-14274.784925812191,3853.141148461399,-4246.996946648111,2772.420046999022,1579.8259604161276,-1895.0060978825838,1278.841698559752,-1041.608652839492,Other
SNU-407,-11925.456497864183,6410.827355182179,5723.848010208944,-1596.2714397502682,-3545.766373446573,-3257.6560071846625,1014.5339429896293,-1778.85924566213,-2885.9125821614666,6044.906450783314,Other
MDST8,-13286.982569545196,-1769.0899483953672,-8865.233647368968,5608.62810822991,-1411.5384378966553,325.01352291034306,1209.2272821451872,806.0230243151185,-5085.053356267782,-3401.3838973699635,Other
ME-1 [Human leukemia],-20212.47919466523,3422.9097009716575,27041.696088284716,2605.2547473085474,-8596.419772445175,6198.668946216728,332.35504896890143,1879.2794275864187,-2043.00388819689,-3212.0556087085215,Other
HEC-251,46505.93282762964,10634.003877497735,3112.907726351797,33.628356692932584,-588.7548111554577,-271.6515723224383,1205.7871776246593,1040.9069907996793,3349.038735763968,-3600.535726635198,Other
EFM-192A,35462.803479106085,-11234.602404063513,979.6661059578109,-513.275063239814,7024.123745476418,-624.8840292051926,-3657.4907001150927,-262.62947010746996,1524.5081904049293,2429.3272153286307,Other
EFO-21,-30901.905230472585,5111.636282261286,-2411.693527070357,-6290.351914908475,-594.4959098790771,-1265.2959948832186,-2293.122093844611,-5958.470595568073,2900.6354599436236,2366.2353833420516,Other
EFO-27,31002.7918063177,24321.442633884286,-1366.3343261145094,-12466.083476021282,-9781.77090440739,-1990.430636839188,5323.0807990738695,1649.5677816271245,-5618.223199033902,671.5754974650904,Other
EHEB,-6704.566881462454,-6574.894609715996,5144.416413164928,1745.1050179447905,-6571.29934857384,5722.191137182441,2470.530375324866,13229.293619451097,14592.645264975015,-1733.1981037018297,Other
EJM,-31338.33302413049,1026.5942990783149,-1716.3585384696653,-4448.713718667,6630.306212997023,-5959.495927988061,-7427.9995050169255,-1882.4562873883378,1745.4946352606426,195.64736369304345,Other
EKVX,4484.125553311494,-2423.5506397450195,-9396.296667933195,8656.18090230231,4838.7913461958615,736.2831045696981,5626.455634327166,3397.1043075794137,10198.572049651633,5284.274428966505,Other
EM-2,4541.295904558467,-13323.58794809098,11775.42582229434,4276.353063933762,-3207.4446899232757,-1014.8267623062178,-5538.88694971529,-1282.5841013405527,-616.383718368308,-3563.331607991144,Other
EN,15887.722006434182,19475.78475769387,3364.8596747583447,2159.348913656044,24020.335813466132,12871.771868093743,6229.44293511269,256.6486683004051,3517.6216639469503,-3826.4418327693834,Other
EPLC-272H,26025.483518467092,-1800.0991943719416,-1812.213219813617,-7554.250881809166,76.36462942524976,4606.243831156339,2770.2671932558956,2677.5804854563494,-4328.902934454771,-271.73320045150007,Other
ES-2,7534.345041402461,-10032.760842947411,3497.988422476084,4133.414213786298,-361.91891176727273,2030.2832982860693,-454.8272006917295,859.2980124018944,-5973.087690421362,-3973.1842035995433,Other
ESS-1,6587.677394782857,13521.872826613351,-5742.774192070356,-276.6494160336922,-13.892090178405004,782.3348094161128,-6632.727609073503,2770.841962964385,-4095.9075001882434,-1625.7369714359033,Other
EW-8,26450.320547984928,-16243.004215099154,5174.453708464387,5064.745088957411,-1158.0460770555376,-6499.8875094258165,-1698.4310324924245,-2525.167914119715,1632.998436420796,-2278.2055686558965,Other
EWS-502,-12196.042393593681,-6164.75587211762,1980.6719468238764,-3604.095421292679,4470.90149957934,-1563.2589718588185,-4952.392974202342,-1676.3534901536007,-579.3079872834837,-149.9564696203346,Other
EFM-19,7633.884859828561,-11523.51703185809,11276.149300719655,-7731.81794282321,8864.995441215042,5738.774179207226,10272.728040879123,1803.0950374497984,416.1075504295279,2204.10937326672,Other
EoL-1,-22497.297270426698,-4255.221253960853,24676.69335371517,4287.452196619807,-6625.1675815680055,10549.702666881763,-3909.4532624019803,361.9645028084356,-1899.518186861135,-5214.045363225575,Other
FTC-133,-16111.036855291588,-2582.00723087856,-15652.621141154239,7791.356376953267,-623.6423335852619,4956.081099289951,4287.262832044496,-803.4065976444758,-2563.191756729333,8314.785136760915,Other
FTC-238,2393.856006935477,-15284.13332607689,-3533.7629208744443,1358.686937965303,186.30724159349057,-4722.344704961911,-3028.809719082932,1167.5110197878444,-2924.0653340514646,-47.94692114645081,Other
FU-OV-1,-1713.2277482646703,-5221.692331261178,4698.565925135587,-7351.135447849993,6262.232846792572,6268.061461769907,3070.1673342185654,-3430.6720049899263,-3899.845618567036,-3440.6598020273946,Other
FaDu,-9174.14111562897,-6138.322805328266,1129.445397869608,1336.6883073471581,5037.35426651991,-1889.2461123938326,-2424.9659055940647,-3041.0741984507495,-1450.4382412783607,1617.710775226844,Other
Fu97,-17959.075457222236,15443.282242690415,-2337.3383645074427,-4591.678439363739,-799.0076566456988,-6842.173952747917,2589.281704524799,-7413.374495828356,3235.418795229403,-4224.784189470239,Other
G-292 clone A141B1,-35020.066463061834,-618.732468567075,-13313.636397831498,-4298.683143701009,-1276.6533780860527,2107.281653889579,1339.2096632257917,3399.142569332466,-4578.540339958554,-1110.8352260521892,Other
G-361,-13962.409539542807,16397.6916927169,561.8552686883912,-1678.0075776308997,4765.640670977079,-8313.358931996247,-235.79414323720604,-1015.1266184287432,-4957.112371797193,-2136.052548541987,Other
G-401,-20067.287719809374,14883.712425753562,3002.2456706274197,-1317.9491030739584,215.1762647108713,-4927.042659735115,241.59456138790128,2505.8876589938404,5222.27527107226,-1143.775997389842,Other
G-402,1791.9545829550473,-14576.926011360745,-1626.6630063539073,-4671.065957602967,-3274.0479690088814,8058.7689250804,10458.352109467414,9191.974972841406,8506.967785644843,-520.460953064092,Other
GA-10,-4799.176411116666,-16103.530213425345,13737.252032060172,2651.9269923687907,741.5382973628087,-3169.3090208732897,183.85378779730894,3548.999237483739,-1636.3210199824557,-1922.632723496922,Other
GAMG,-31393.457893038012,-3237.5206789222734,-11475.707370164466,-716.0474226632463,2353.0408762640664,-2810.255561742204,-1253.5326921070234,-3746.2737880257387,1767.1851591019795,-35.50080830731511,Other
GB-1,-29314.7467617929,2199.4108556999327,-8947.014456421222,766.6668605655456,877.4102608903316,-635.8720560650706,2735.59851334867,5138.619455202556,-327.8630420625306,1831.6221578081002,Other
GCIY,1092.3466862220268,20530.00278149996,-10410.138645737368,-29687.684827284247,4285.762531272004,179.77944381269896,-7423.052726363487,-196.74216930318707,1716.2836822441554,-27.574863855335916,Other
F-36P,-35013.39980249288,2826.8306842273832,17457.441096359446,-2146.931347878034,-6671.964731124244,58.23943776994207,-700.8238863884119,-5721.18815501014,464.8564935766899,-2063.914966104254,Other
EFE-184,75541.99670017786,37775.63578608546,5888.969542768426,3157.267141761538,7136.45506131654,21032.386745165644,-3549.8334154184,-4775.459066758619,10366.835017579015,-103.45986648658574,Other
ECC12,3229.146655731684,-11734.51484932983,4104.8267106905405,-12092.954931730163,-3680.280247311679,-2300.3816825708473,-1689.1864346699701,-5058.514724143359,1215.7769280322793,-1976.8984784107708,Other
ECC10,31868.581667888593,-6284.057822587955,5353.5587518924185,-4061.7154806275826,-1644.2139048816794,-3348.671071680835,-3550.1022449536717,223.73570413208094,-626.2424927310055,-727.7465617758704,Other
Caov-4,88105.54839777447,-1592.3233205057484,-920.4156270424468,-320.5737196946127,-5992.7314073273365,-636.0170546336251,-7965.524414433442,-144.524352057181,3161.0188727246777,2035.9150246813902,Other
Capan-1,9303.123421916755,-7739.07233244832,2054.5517185831177,-827.8936042272127,-3170.380412652882,-3888.1272515141595,6589.041757836233,-579.0075575623608,-1358.5251111824898,8182.303556289403,Other
ChaGo-K-1,56929.410617121895,-19286.380104455355,6434.0150930059635,-11814.200399001527,-5147.310409925941,-4197.95730820621,4441.563400987169,-58.88250206308329,-6372.636948506059,1430.9683728106388,Other
Ci-1,-3636.067897568951,-11285.363821646737,5708.567475243411,-5737.953919592678,5664.89394710379,2449.7281621991065,182.12527894867011,5596.150238174092,-96.12046085237814,-1065.1341259684239,Other
D283 Med,-26932.08914944473,-6476.712748265931,18430.697070946626,-3751.4277768873308,-3874.292123771432,3507.541951837867,28.889634160009226,4477.452900321866,1551.9071272352855,24.255323106388833,Other
D341 Med,-15942.263415424855,-6580.392373549717,26241.57620807013,-2772.134933346165,-8549.650210492679,10190.575339303132,-6951.324419058473,-1369.3516073187072,-4207.621435042162,-1039.3146916326982,Other
DAN-G,25645.267365737465,-30077.162265279374,-5924.668665193639,5150.716646708302,-1848.5691513070524,-2214.8572510183913,-3801.9396382851382,3505.1731981781827,2783.6346802450494,2566.710064020924,Other
DB,-17659.46674151503,12540.041075634963,15511.420545789984,-4280.755482530191,-2445.583832789246,-5117.533298173095,-483.70001044656976,406.5949153311055,-5109.898441650485,-1849.0661390849891,Other
DBTRG-05MG,1795.6368105196193,1213.8159073557033,-8833.549117845701,1684.1971309512355,-9039.476631319047,-924.8330464776105,-1694.8997641421702,8536.74074156111,8596.309119799464,4205.989507556016,Other
DEL,-19577.326721456273,-10227.594600404242,10724.398451875772,327.9030891787668,-1096.4553081831612,6029.7906478882105,340.22268314424457,-2704.366256034715,-1928.3566581615823,-3485.91985751623,Other
DK-MG,-20247.630654609322,6989.265626366811,-18014.721514617722,-2715.162002231353,-2656.635538990822,-536.2205383660926,-1710.5596378042635,5530.573401404286,-2721.890874662615,-4045.4630221860234,Other
DM-3,-19704.163607178067,1653.5504151464988,-16375.343112883704,787.7413389045795,-8700.774707746772,4848.9097304852,2820.8970608362583,2328.8701105188343,-5839.401370340767,352.70741070486787,Other
DMS 273,-9827.732265736817,20437.517482015017,15380.799121934793,5211.415793650155,-1039.1861853510914,-9148.750351657494,2156.2601514579537,42.95520081743596,-6903.749733807746,-5003.091394651198,Other
DMS 454,17406.767216029144,20430.66478222592,-102.75787489992001,-8101.247651043621,-134.10135969488755,-14247.795949619862,4833.212460161389,-5463.323021612514,-2685.9499957865887,-4153.251185820894,Other
DMS 53,-16379.954114121914,13718.211040512124,-1446.7405884326354,-11796.091085375427,4535.68793050215,-7387.885090942855,-2328.4350870395274,-510.21288322428893,-2830.353926117342,-144.55387271237473,Other
DMS 79,-15134.457606344411,9603.462923250341,-6177.75198647075,-7279.098256781369,4598.1212543315605,-10021.573132086476,-4411.6587680644725,832.3253169715254,139.58916826703307,792.3090750465667,Other
DMS14,-28231.1549727671,9766.155434159622,2370.392772579408,-4530.647167209776,3238.0854541824237,-6229.672149622313,-2514.4889926984047,31.19064140801679,-3330.002351027585,-1354.3465053389793,Other
DMS53,-22140.95223704556,11207.746752432291,-2669.7358870266103,-5257.086977845344,5379.26165401207,-9562.36320193833,-560.3933297054408,1711.626077233025,2468.298601587903,679.4920358537859,Other
DND-41,-31527.836077755856,2474.953913152726,-520.6900884672032,-1299.6156452513596,-2434.0538462224113,-4162.464384341011,3515.2679560217885,15042.785361897624,13352.291033824957,305.8127937837288,Other
DU145,-14913.817704747687,2408.214387363017,-270.5527883147872,-2193.326630552813,1246.2256542961077,-1587.6216629556388,2381.5141924336012,-2178.9869343805676,-4131.483330906001,3044.203900538712,Other
DU4475,16236.950129120398,-5250.518623151503,-3584.7067195757,1627.7303258661675,4445.946050166112,-4232.151960102906,-3400.439246713834,1626.0774639309536,3825.731873671254,-2601.5881951386973,Other
DV-90,25826.573948828136,-19044.791434547402,-841.4718544515556,-2331.7575089172824,1147.0126334413007,-1128.623407682797,-1107.4868799707497,-389.3172983068168,-1173.9882951078616,4614.589218799801,Other
Daoy,-14999.038998677184,17122.160073120045,-1398.3218700245914,2587.6550526691394,1004.1643236692214,-6191.904363542796,-270.8130764584179,3386.4699912130336,-5831.228630949459,-5155.078708644913,Other
Daudi,-16766.921851190822,-7297.674729838363,16301.851166086744,-2873.3750522268215,-3195.124916010719,1021.2286445562488,-3855.39483098245,1481.8709991484232,-3355.006900849845,-1661.3667154978752,Other
Detroit 562,52648.90693262229,13416.51446286661,1112.6785084791006,-15010.261121569576,8139.703350313601,9283.65763845607,4430.360351500303,2211.7638635457183,-193.22523604823567,-1129.0810874285355,Other
DoHH2,-1202.6828440625377,-15866.92477820872,22160.968311490346,10403.747385454399,-2422.8279099295414,3300.177194685157,-2896.682506691708,2080.4707897845647,-828.6105498557203,-2365.7998676987195,Other
EB1,-34737.866293934116,-3372.5574963133176,15657.748845343405,1226.4499314593204,-2240.143564373468,582.1436290225797,-3711.545751130263,1041.770686090869,2952.80916849248,-404.4369136743522,Other
EBC-1,-27306.942371572335,13441.534596442823,-5382.105824109749,1220.3799207881918,4196.440390990347,-5590.477950518575,1076.8493147174793,-918.8135520373486,-116.9338514580708,1232.2258160477923,Other
EC-GI-10,28387.17106512541,20424.692635731317,6884.021963575247,-5274.695905687643,2319.826117597569,9153.256568625437,-231.79448081740162,-6861.809802314704,6775.456264952364,-2127.9829423330834,Other
GCT,-18274.628102294373,-6647.346105824259,-822.4007584463632,-791.991780960184,2939.173446766917,3850.7759627195637,1278.0566138506588,-3949.031190770547,-6034.038487000017,-2663.934096830809,Other
Caov-3,-7187.461831213821,1529.0493263084606,-7827.123479020493,-1506.9024172901973,3033.4753573307416,6945.741651815642,3836.7215486085447,-4198.596015023555,-1129.5975546866962,3874.3116580022147,Other
GDM-1,-2792.063120861597,-20170.32433335598,14220.927308331196,-1764.3158141020497,-1286.5009494864928,-648.4976789433252,3668.1619998619904,305.09387061822036,-2933.634068959108,-2941.7596680098345,Other
GMS-10,-18268.07097208257,-1025.2683615209955,-13878.79979854126,-1447.9187825472477,1354.899994383583,-238.29185263432208,-657.2106690904751,6184.52380543074,3889.2337453322807,1806.8577624764384,Other
HCC2279,8459.968944231576,850.811909415088,-5478.619647550763,1280.356631246159,1654.5293240556703,-1407.371782476011,90.5244648645831,-882.8939171931421,2070.5679412842037,-2470.737550581494,Other
HCC2429,-6570.912268536325,-8292.43207147479,12013.022874707913,168.00619338067256,3956.711240861506,551.0935858944518,-2446.5750716861153,50.85522372247827,-3155.956761660552,-805.4990920463498,Other
HCC2450,12320.169737664173,-19039.20121879763,-6156.638517304734,-49.16721848920518,-117.79915444560474,3149.9806395152077,-2835.1943148542514,-5015.405955300941,8988.161328339796,-4611.753172447938,Other
HCC2814,-2216.3287469662127,-6968.470932811603,-5268.098592493165,-1444.5493649671373,4250.020902368863,67.2831015367023,3718.1578052054374,-10615.020084520233,9930.30808654365,-5581.877755975213,Other
HCC2935,24252.601414124238,-562.2150794157517,-7359.920447387177,14255.933740856071,7525.920998344439,-4818.843029758533,-3079.549284370137,1639.711731340427,4562.4150134494375,5797.158657614004,Other
HCC33,-18005.155198882454,16433.863014479608,712.2083152892908,-8825.690978895267,4597.373469247306,-7029.545988909409,-3690.308574728141,652.6084850024661,-473.80258300329933,-508.8071167340282,Other
HCC364,-18371.65902999229,-4269.576188071878,-9153.099871357224,2994.591244812964,2261.218943058606,2461.56481309069,3857.699111322066,3587.523664194967,-478.06985764120196,4450.07084869464,Other
HCC366,-40047.08499868798,4783.00232219146,-9729.23576342676,-2004.797256508907,4365.5339698810585,372.8837748870742,-494.08230866444023,-1179.2385935582845,-349.3982669292486,3688.7865473728934,Other
HCC38,-21686.12786859151,-1406.6740420460342,-3382.549946772096,-5665.184116491081,670.4379985537798,-7324.669886250902,630.3088425057281,-400.1084975677232,57.67354838354763,969.9476886735978,Other
HCC4006,-3427.567666929115,-11896.243098878333,-10105.50491791214,5486.219272263497,2766.718367960948,-354.3400870272219,1659.4609488276396,5947.073243553896,8022.7033038244945,6600.634434726976,Other
HCC44,69802.83913781398,53551.505070069004,14723.492356138338,10347.5605816724,-5683.165776078629,-12781.172196180973,14467.282904008582,-1809.3983336055753,-4610.532144292476,-9009.425196696047,Other
HCC461,-14884.836538924752,1505.607952568535,-10670.203276322214,-420.4489034922357,3659.535847699019,6867.310508609482,290.6955071249096,1066.8996343364756,-1886.113957355105,-251.2568773655687,Other
HCC515,4957.751020811105,-22225.69109487651,2276.3357536964045,-4197.977426425349,6471.733502199749,6915.833357843654,6849.039112758848,1621.8004071103703,-1544.3219599452752,6044.186190938231,Other
HCC2218,21778.119616551252,-18476.894990304005,13967.792894284657,4093.1917736170776,-859.1180589510909,1223.468126862977,-2995.4920583300827,-1060.0009305677027,-764.6410832102342,-1582.4924169969677,Other
HCC70,-2901.3359112786197,1307.9017109557376,-9544.894364579324,-1000.9672040984938,-1429.057824699793,-7295.652785908019,-232.01684316182335,-2653.121822159284,10596.474052516618,2869.519747520093,Other
HCC827,-1580.028965504765,-2574.6256605248086,33.81123147827299,-3468.6437191897635,-3464.4620292671275,-1035.3559269565797,-233.57694664130096,801.0506248105173,-2771.624496505938,4125.11182756982,Other
HCC827 GR5,-2486.344381528092,-4787.461346860882,5028.536927110674,-2422.3722762906555,-5175.275953883903,4347.641800580577,2449.7499243394846,268.37044517900364,3822.5826889487575,7676.82386254667,Other
HCC95,-6767.9051440764415,-3880.5531483879136,3325.6456326192447,-597.9303422887242,757.6380612082464,-2879.345391535586,-2965.154163913909,-3353.0812348675154,-1222.6080308104395,-131.28003412665635,Other
42-MG-BA,-18164.241442742943,-8290.371805328536,-11781.177804506611,4794.022541783678,3143.9253809052752,1171.1873145052805,668.3159782673678,-538.4969351709246,-3635.0906394003323,-4985.624325273784,Other
HCT5,-19254.80797598398,10397.115414796657,2318.402557448155,-8050.941900638654,5076.106401376992,-2111.967356076406,555.5074397689867,-690.8307271873963,-3923.7148220053664,-100.77775375457993,Other
HD-MY-Z,-19200.374060935,-3420.067462906157,-3989.816343512129,5374.460073420637,-798.6242599478153,5236.55162213141,-1255.497386438409,3171.788982771115,-4557.480726137815,-1189.500560040707,Other
HDLM-2,-26006.721729253928,3584.482703173846,-4152.725335240484,-2713.33593918751,2164.18001320075,-464.8227446676056,-1148.2481141010467,1454.4177610614433,3470.593025084272,-1362.3967486516447,Other
HDQ-P1,82833.66648481722,-1897.595959339,5606.367156063875,-2175.99583909365,-13160.847403065707,508.2966749891055,-204.65370549874558,-3716.004717758815,8615.939814667929,-1514.766655215968,Other
HEC-1-A,-5417.333121361102,8163.1229850060845,-4442.170852172663,5305.288070196937,1222.330617563542,1126.4934178788021,-4650.125958004092,-426.0838190150957,8156.863494639743,2698.0905277304414,Other
HEC-1-B,62925.7064685321,-2915.8588143504776,1821.7197135008796,-3648.375077031327,-9543.162969667956,-8075.228642717955,3747.7167002207675,-4053.6930666393428,-2386.969088136246,-3024.3323361701937,Other
HEC-108,68126.76637302908,12372.75298464177,-1891.9235904283316,-3440.1770462342793,-25345.305903362663,-5338.640217586545,-21734.421187104723,-780.2275904772355,1738.5560834651603,5013.19420082483,Other
HEC-151,62684.93811407065,-10857.571596868534,1600.535387751051,-8066.0961717486125,20193.423094503127,7029.914707438372,12572.020454445472,2247.672919110369,-4238.164108995979,-4371.242661262185,Other
MDA-PCa-2b,-15755.069083311872,-4193.238488633012,4398.074046011214,-1601.5219039941587,2202.724866200681,-5329.939320910343,-6656.110971950658,-709.8926830854958,-1666.9006995604707,763.7051656888937,Other
HCC78,4953.307308651023,2089.663426450528,-2558.11332227688,10182.171206109588,3494.024475458025,4086.4274814654177,-2945.3370696448983,-287.6018546596573,442.60307789594776,5696.701435787906,Other
HCC2157,17106.886349155007,-2036.537351596099,6360.711370331481,-9274.085744579306,-13553.598224459065,-1673.1280320384947,-2977.3399377108462,440.5803916382693,-3243.5928728910094,2989.221353017866,Other
HCC2108,-29568.724972337714,1665.182073493246,-11543.479091941845,-1107.6187843247365,1636.8969797050652,6180.599839250119,7213.720213382821,2516.5814730257457,1751.2429362458552,5068.274536366251,Other
HCC202,48312.3089678079,-26659.748907220524,-7687.295328344858,-5297.88003069034,7363.414205454177,-3839.7064642685923,1925.9279885242045,916.1551369837681,-913.000993098757,1800.3191103198074,Other
GOS-3,22906.482965272564,765.2274770557557,-10712.146790536099,1649.3691577873726,1975.0439315622634,-3369.8189310822368,-3938.971339960893,245.7271423215074,-706.0705312263358,1149.8264747425371,Other
GP2d,-9518.636161049748,-890.6604501458468,3939.6107340214016,-5977.509064555279,-7549.899853135665,-3059.3654968161422,-821.9133571952772,917.9078940031018,-605.4272396959525,5086.18011241251,Other
GSS,-42767.56479521679,8228.570959344375,16341.090077061519,-731.0010852284839,-780.7619481635129,1692.935597055863,-144.0432877691608,-5191.248672891633,-941.6265371895057,-1702.8712108981686,Other
GSU,-1730.1439133066615,-10270.7330971087,13403.707809534006,7389.9683961599485,-894.5264086618243,278.8241937655524,4641.249856390261,-3670.819260989781,-3663.769405976813,3390.9112541238287,Other
Granta-519,-14427.142059361042,-5057.074240856803,9912.68158713496,-3564.229975839087,-2641.6653024891157,1432.269487010313,-936.418778271974,5277.392112773002,4652.982140756337,-195.17528368419244,Other
H4,-15722.343757991002,-2462.3880165051087,-5522.2439049317945,5497.814445935752,3188.4875453885898,2542.7713593987373,1898.903714283414,-19436.744064544575,8136.126894943804,-9971.529030198086,Other
HAP1,-54844.38526620395,2805.7618226375366,4806.734840689912,-2952.651614077171,3617.141906303824,-5602.377762182211,-4892.679365536133,557.2021736515736,-1960.3247268011748,-518.6685118339941,Other
HARA [Human squamous cell lung carcinoma],-14082.25045792774,6502.446292083419,4023.4562900427395,-2960.507882654423,5334.8233884948295,-4407.125681143344,-21.44144371214501,695.3638522372428,-2065.1600489743355,1432.036160547913,Other
HBEC3-KT,-37587.54805630737,9986.929284612235,-5058.256747128972,4171.665386014674,-1335.6354363060007,5010.232558907481,1392.4217976722077,1447.1036108339888,-11543.91110322003,1036.2361707496127,Other
HBF/TERT88,-47479.03981835884,7547.504951713265,-4572.579044458352,-790.3203468391183,943.1319896443487,-4921.071794438516,-1235.0030096746252,1273.4010611152798,-2349.7860200514247,-1947.2272359029334,Other
HCC-56,46758.549578397244,-15901.091125894975,3818.1293224679353,-300.1954595486091,4796.089369610696,6954.052181306257,837.8945091147372,2802.8440102030627,-654.368172992779,3503.715963610565,Other
HCC1143,22143.07146154033,17831.12590362409,-3400.9613383874257,-766.3720768518491,1458.5354304729055,-6427.8811448623865,726.6892259118953,1039.5004924970776,458.5929508963676,-753.1304682269853,Other
HCC1171,5155.574056146541,-9601.975219966089,-9614.232511854783,898.1614040886898,-2909.1079975503385,-1314.0822880889693,1082.9872834422997,935.5730317953372,-3251.435947901497,9120.38779728044,Other
HCC1187,6111.580938946764,-14656.78492785559,1924.6164106566202,-7235.372649976139,5958.519991666789,4002.0501449357303,1574.6211682772177,-651.9688775508818,-486.6998435662372,661.7595663952891,Other
HCC1195,30907.189380951993,-10861.006038107758,-500.7912632212562,4730.568896125156,7761.304297294871,-3305.1471788218687,4796.028034115622,1892.5862602415161,-955.0756362486184,203.57577175743643,Other
HCC1359,-28393.007261760973,-1265.7289738717282,-3872.770922205739,-758.7929241770107,-667.301434714295,4124.473762055445,-744.9472211496977,-726.7312264543708,-4545.379127551112,1007.8876705136643,Other
HCC1395,-11410.698584609318,-5162.344006450745,-2902.05680784632,310.6435215832576,2055.7555108096053,2764.3804109145144,-1273.258123864643,-4300.46964392953,-3113.4960185929676,1983.4253219659756,Other
HCC1419,19103.752255074873,-12308.41587484574,-1685.7557549118935,12715.462752562556,9903.254902730454,-4165.0421900769325,-10385.122329469952,86.73530313533566,5130.620502873637,334.95404758155956,Other
HCC1428,-6279.621805694768,-926.0869852890454,-1633.726864792091,-3954.0855826881993,12024.604811933292,1370.337079903105,247.16197069826836,281.63883872481364,1699.8675528356662,2377.1263914384995,Other
HCC1438,-25320.257486456503,-3536.9678249768863,-5666.514430750872,2028.4258576978502,2093.25130571609,2221.642203200894,1077.8797280698263,-12105.728866772019,616.7258686279722,-1738.7966049150268,Other
HCC15,-22632.467258997603,14674.45722801178,-5055.578532950168,-6536.310412931563,2928.5134585898422,299.7726534920183,3764.4184021618707,-6510.352349291409,1171.4532018498564,-1404.1735443981431,Other
HCC1500,-5298.5201861044325,-3498.564365633417,1274.3326417529383,-5684.390554081083,-1553.436833048602,-9714.800066286625,2120.3642270526107,-1274.732410866751,2331.3897564930385,857.0369064425756,Other
HCC1569,9961.830557588532,-3843.7067220378954,-5513.507166886025,-8045.197779742869,1610.70031380191,-3737.096001533169,-6435.778782444498,596.1574773465604,-2223.9520886017917,742.0138768695366,Other
HCC1588,50741.50348892982,-18437.793829795606,6815.5616507287095,17313.52908799073,-2429.8673365313025,468.9500584616431,3016.078822639175,185.40237776055497,-639.4912457302399,5032.836399637306,Other
HCC1599,-38492.51248111732,-2278.303836412479,22561.437000948255,2336.8804569411564,577.9216668332479,4083.351116181693,856.7898298349443,-3046.617252034343,-4447.022403678017,3246.4920918134326,Other
HCC1806,90619.72392450995,-14838.311950938682,9426.110072483714,-10114.388052767526,-27204.134805953705,-9796.16850478293,5459.344390716713,-11571.52822304643,18889.49540967512,-1698.995555240691,Other
HCC1833,-5821.046600949405,-2771.332478452397,-2768.316000014661,-10553.06917805631,10243.78364728924,186.41256354839246,-4638.930848957058,-177.1851124564594,323.6987277771861,2183.6344566003763,Other
